Customer_ID,Age,Income,Education,Marital_Status,Kidhome,Teenhome,Total_Orders,Average_Order_Value,Purchase_Frequency,Total_Spent,Days_Since_Last_Purchase,Customer_Tenure,CLV
6200,63,75903.0,Graduation,Married,0,1,23,39.17,1.5402,901,50,448,900.92
1403,39,34984.0,2n Cycle,Together,1,1,6,6.33,0.2719,38,40,662,37.98
4827,58,54998.0,PhD,Single,0,1,20,22.75,1.2579,455,3,477,455.01
6250,65,54356.0,PhD,Widow,0,1,24,32.29,1.2245,775,62,588,774.97
9291,55,34242.0,Master,Married,0,1,4,3.75,1.2121,15,25,99,15.0
2478,41,25410.0,Graduation,Married,1,0,6,6.33,0.5941,38,48,303,37.98
1139,30,73356.0,PhD,Married,0,0,22,68.73,4.5833,1512,56,144,1512.05
5138,64,28320.0,Graduation,Together,0,1,5,8.6,0.282,43,68,532,43.01
5393,37,23763.0,Graduation,Single,1,0,5,8.4,0.2168,42,64,692,42.01
10413,30,72570.0,Graduation,Married,0,0,23,47.35,10.4545,1089,67,66,1089.05
5015,38,34529.0,Master,Married,1,0,9,18.0,0.4128,162,94,654,161.98
10868,63,70792.0,Graduation,Widow,0,0,19,66.95,1.1198,1272,82,509,1272.0
10676,32,63211.0,Graduation,Married,0,0,20,58.65,0.9917,1173,3,605,1172.96
2495,40,83891.0,Master,Married,0,1,22,37.09,66.0,816,24,10,815.98
7842,46,36065.0,Graduation,Single,1,1,9,8.22,0.5921,74,54,456,73.98
9955,60,39898.0,Graduation,Together,0,1,9,14.89,0.5368,134,20,503,134.02
6663,74,51141.0,PhD,Single,0,0,9,17.44,0.7563,157,96,357,156.96
2162,38,56939.0,Graduation,Married,0,1,18,31.17,1.8947,561,19,285,561.05
3434,63,80872.0,Graduation,Single,0,0,19,70.32,11.6327,1336,60,49,1336.09
7919,38,72335.0,PhD,Together,0,0,23,90.96,1.0058,2092,2,686,2092.02
5626,50,61798.0,PhD,Single,0,0,16,28.94,2.1918,463,13,219,463.04
6428,64,76842.0,PhD,Widow,0,0,17,66.47,8.7931,1130,37,58,1129.99
8514,38,29478.0,Graduation,Together,1,0,5,4.0,0.9146,20,59,164,20.0
10448,58,46998.0,Graduation,Single,0,1,18,20.94,0.8766,377,55,616,376.91
2109,24,96843.0,Graduation,Single,0,0,28,55.14,1.94,1544,60,433,1543.96
7530,64,56551.0,PhD,Widow,1,1,10,13.8,5.5556,138,48,54,138.0
8925,49,70053.0,Master,Married,0,1,26,38.92,2.1547,1012,38,362,1011.92
3009,52,71670.0,PhD,Widow,0,0,15,117.73,1.264,1766,8,356,1765.89
6355,36,44359.0,Graduation,Married,1,1,9,5.0,20.7692,45,19,13,45.0
3517,62,40887.0,Graduation,Single,1,1,10,16.1,0.7143,161,32,420,161.0
1158,48,48877.0,Graduation,Divorced,0,1,8,18.0,1.3636,144,27,176,144.0
6203,67,74485.0,Graduation,Together,0,0,26,66.69,2.5161,1734,58,310,1733.92
7165,42,64474.0,Graduation,Together,0,1,22,37.41,2.6295,823,59,251,823.03
3595,51,77226.0,Graduation,Together,0,1,28,40.64,6.8852,1138,29,122,1137.91
8537,65,72643.0,Graduation,Widow,0,0,21,68.05,1.291,1429,60,488,1429.07
4331,36,85738.0,Master,Together,0,0,21,65.29,3.9873,1371,41,158,1371.08
6281,48,55686.0,Graduation,Divorced,0,1,16,61.38,0.9581,982,27,501,982.1
4338,31,39062.0,Graduation,Single,1,0,5,8.8,1.5464,44,28,97,44.0
2452,43,34600.0,Graduation,Together,1,1,17,18.71,0.9358,318,8,545,318.08
9507,39,40794.0,Graduation,Married,0,1,16,27.12,1.069,434,18,449,433.9
8360,43,54690.0,2n Cycle,Married,1,1,12,16.5,1.5319,198,76,235,198.0
10311,45,4428.0,Graduation,Married,0,1,25,14.36,2.7985,359,0,268,359.0
5117,51,32632.0,2n Cycle,Married,0,0,18,32.0,0.7747,576,32,697,575.96
4867,46,38236.0,PhD,Single,1,1,11,8.0,1.1661,88,2,283,88.0
9289,35,36781.0,Graduation,Married,1,0,6,10.5,2.2222,63,16,81,63.0
10913,30,31385.0,Master,Single,1,0,4,6.75,0.2098,27,56,572,27.0
3032,30,24570.0,Graduation,Married,1,0,11,17.55,0.6762,193,97,488,193.04
8524,40,25509.0,PhD,Divorced,1,0,9,11.22,0.4154,101,15,650,100.98
3334,63,94642.0,Graduation,Married,0,0,21,105.29,4.5652,2211,35,138,2211.08
4470,52,58646.0,Master,Married,0,1,8,17.5,0.6234,140,3,385,140.01
1406,39,53201.0,Graduation,Single,1,1,22,18.86,1.3121,415,49,503,414.91
8619,57,21994.0,Graduation,Together,0,1,4,5.5,0.217,22,4,553,22.0
10821,36,57113.0,Graduation,Married,1,1,16,16.44,0.943,263,45,509,263.03
4552,23,51373.0,Graduation,Married,0,0,12,32.75,0.9651,393,37,373,392.98
898,28,23477.0,Graduation,Married,1,0,10,14.7,1.1905,147,39,252,147.0
9797,58,58116.0,Graduation,Married,0,1,16,27.69,6.1538,443,38,78,443.04
10949,51,72968.0,PhD,Divorced,0,0,19,103.05,2.9082,1958,8,196,1957.97
8212,43,39791.0,Master,Married,0,1,10,17.4,0.6536,174,89,459,174.0
6248,67,91712.0,Master,Single,0,0,27,82.11,3.1641,2217,47,256,2217.0
10164,56,94472.0,Graduation,Single,0,1,16,105.69,5.4545,1691,75,88,1691.03
4547,54,13672.0,Graduation,Together,1,1,6,4.17,0.41,25,86,439,25.02
6815,34,96547.0,2n Cycle,Married,0,0,21,38.52,16.5789,809,4,38,808.92
4122,39,79205.0,Graduation,Married,0,0,16,55.94,0.7164,895,73,670,895.02
10841,39,56559.0,PhD,Together,0,1,18,26.89,0.9783,484,46,552,484.04
5370,41,32644.0,PhD,Married,1,0,18,22.94,1.0189,413,38,530,412.93
176,34,67506.0,2n Cycle,Single,0,1,12,27.58,2.0112,331,73,179,330.96
4860,44,24206.0,Graduation,Single,1,0,5,5.0,0.3132,25,66,479,25.0
10757,47,28420.0,PhD,Divorced,1,0,4,3.25,0.6383,13,36,188,13.0
4023,44,22979.0,Graduation,Married,1,0,10,11.5,0.4532,115,29,662,115.01
6679,48,33279.0,Graduation,Single,0,0,4,4.0,6.6667,16,29,18,16.0
9923,42,46423.0,Master,Single,1,1,9,10.22,0.9474,92,6,285,91.98
7181,37,30368.0,Graduation,Married,0,1,7,7.43,0.8936,52,97,235,52.01
3599,44,63684.0,Graduation,Married,0,1,23,63.65,1.1876,1464,61,581,1463.94
405,50,41638.0,Graduation,Divorced,0,1,17,25.94,1.0159,441,68,502,440.96
6870,55,68805.0,PhD,Divorced,0,1,12,23.58,1.2587,283,73,286,282.95
832,48,65814.0,PhD,Together,0,1,23,32.48,5.75,747,90,120,747.04
2002,56,71964.0,Graduation,Divorced,0,0,17,110.0,1.2562,1870,81,406,1870.06
3657,28,39146.0,Graduation,Single,1,0,11,15.0,0.6587,165,1,501,165.0
500,37,96876.0,Graduation,Together,0,0,24,80.88,2.1951,1941,79,328,1941.1
1951,33,34445.0,Basic,Married,0,0,27,31.07,1.5607,839,92,519,838.89
3262,56,68281.0,Graduation,Single,0,0,25,66.2,1.0838,1655,31,692,1654.98
4102,39,37284.0,2n Cycle,Married,1,1,4,5.75,0.262,23,46,458,23.0
7042,31,36790.0,Graduation,Married,0,0,6,11.0,0.3704,66,14,486,66.01
10598,47,27943.0,Graduation,Together,1,1,8,4.62,0.5442,37,89,441,36.96
255,63,22263.0,Graduation,Divorced,1,1,6,3.5,1.9565,21,31,92,21.0
2375,42,30261.0,Graduation,Together,1,2,4,5.5,0.1866,22,75,643,22.0
9829,36,28587.0,Graduation,Together,1,0,9,8.67,1.9565,78,42,138,78.03
6214,32,43815.0,Master,Married,1,0,6,13.17,0.3991,79,53,451,79.02
4954,58,48195.0,Graduation,Married,1,1,17,15.59,3.1875,265,53,160,265.03
7861,62,77027.0,Master,Married,0,1,19,61.84,3.931,1175,23,145,1174.95
4837,49,71322.0,PhD,Married,0,1,28,46.61,1.6834,1305,57,499,1305.11
9423,35,32765.0,Master,Married,1,0,8,5.75,1.8898,46,49,127,46.0
4198,49,29672.0,Graduation,Together,1,1,4,6.25,0.2526,25,6,475,25.0
153,61,23272.0,Graduation,Divorced,0,0,5,9.2,0.5859,46,29,256,46.0
9323,65,49912.0,Master,Together,0,1,26,33.62,1.18,874,5,661,874.1
10001,29,7500.0,2n Cycle,Together,1,0,10,10.0,0.4298,100,98,698,100.0
3945,67,68117.0,PhD,Widow,0,1,25,37.2,1.5723,930,80,477,929.98
3799,59,67225.0,Graduation,Married,0,1,23,37.74,3.1944,868,4,216,868.01
8625,38,17649.0,Graduation,Married,1,0,9,5.0,1.1739,45,70,230,45.0
3491,39,55914.0,Graduation,Together,0,1,29,43.45,2.0375,1260,32,427,1260.07
983,30,40059.0,Graduation,Married,1,0,12,34.5,1.3091,414,82,275,414.0
9119,64,60905.0,Graduation,Together,0,1,15,26.13,2.1739,392,27,207,391.95
4786,37,75330.0,Graduation,Married,1,1,29,38.24,1.3722,1109,94,634,1108.93
5872,63,60689.0,Graduation,Single,0,1,22,29.05,1.6751,639,23,394,639.09
6568,30,38680.0,Graduation,Married,1,0,6,13.17,0.3922,79,97,459,79.03
5628,32,61416.0,Graduation,Together,0,0,24,69.38,1.4201,1665,25,507,1665.1
5631,23,49767.0,Graduation,Single,0,0,18,38.44,1.2736,692,92,424,691.93
4974,44,83273.0,Graduation,Single,1,2,29,48.0,1.353,1392,98,643,1391.97
8416,33,29009.0,Graduation,Married,1,0,7,6.29,0.9859,44,19,213,44.03
5454,35,45057.0,Master,Married,1,0,6,8.33,0.8531,50,80,211,49.98
4095,43,37150.0,Graduation,Married,1,0,21,22.24,0.9589,467,80,657,467.04
5474,44,43020.0,Graduation,Single,1,0,12,18.58,1.6981,223,79,212,222.96
4268,55,53154.0,Graduation,Married,0,1,9,17.56,12.8571,158,50,21,158.04
10701,41,65308.0,Graduation,Married,0,0,28,43.25,2.8767,1211,60,292,1210.99
3507,44,76467.0,Graduation,Single,1,0,14,112.5,0.6158,1575,44,682,1574.91
2079,67,81044.0,2n Cycle,Married,0,0,22,54.91,3.5676,1208,0,185,1208.03
626,63,32871.0,Graduation,Married,1,1,5,8.6,0.3138,43,28,478,43.0
4426,39,55801.0,Graduation,Single,1,1,21,25.1,2.242,527,35,281,527.1
2591,55,76320.0,Graduation,Widow,0,1,15,62.13,56.25,932,49,8,931.95
10509,59,36927.0,Master,Single,1,1,8,8.88,8.5714,71,46,28,71.04
6382,61,48794.0,Graduation,Together,1,1,5,10.8,37.5,54,97,4,54.0
6673,49,23478.0,Graduation,Single,0,0,7,18.43,0.4487,129,51,468,129.0
7441,41,71128.0,Graduation,Divorced,1,0,27,59.81,1.2816,1615,80,632,1614.81
1071,38,70179.0,PhD,Divorced,0,1,26,39.77,2.2674,1034,10,344,1034.0
10061,64,59462.0,Graduation,Married,0,1,25,43.52,1.3863,1088,29,541,1087.98
7187,45,,Master,Together,1,1,25,28.84,1.8382,721,52,408,720.99
8775,45,38361.0,Graduation,Together,1,0,10,13.7,1.6216,137,74,185,137.0
1612,33,,PhD,Single,1,0,8,5.88,0.6076,47,82,395,47.04
2345,32,70038.0,PhD,Together,0,0,17,73.18,2.0565,1244,54,248,1244.09
322,36,42554.0,Graduation,Together,1,1,7,5.86,0.3933,41,93,534,41.02
10897,40,67445.0,Graduation,Married,0,1,32,36.69,1.3974,1174,63,687,1174.1
123,63,67046.0,Graduation,Widow,0,1,15,66.2,0.8333,993,92,540,992.96
6103,66,42192.0,Graduation,Married,0,0,7,14.29,0.7071,100,40,297,100.03
7899,62,77610.0,PhD,Married,0,1,17,98.82,0.8374,1680,70,609,1679.86
10500,30,31761.0,Graduation,Married,1,0,9,10.89,3.1395,98,96,86,98.01
1655,35,34350.0,Graduation,Together,1,0,5,9.6,0.5906,48,81,254,48.0
2406,65,54591.0,Graduation,Together,0,1,19,27.32,1.7325,519,63,329,519.07
2712,58,71866.0,Graduation,Married,0,1,20,35.75,3.2086,715,85,187,715.01
5517,45,25293.0,Graduation,Married,1,0,5,7.4,0.5208,37,51,288,37.0
10643,27,42000.0,PhD,Single,0,0,20,32.65,1.1194,653,23,536,653.0
2254,31,69520.0,Graduation,Married,0,0,21,69.29,1.7598,1455,95,358,1455.11
10281,44,64713.0,Graduation,Divorced,1,0,19,31.68,3.986,602,11,143,601.92
6958,37,27889.0,Master,Married,1,0,5,5.2,0.4167,26,42,360,26.0
954,54,22123.0,Basic,Widow,0,0,7,14.57,2.2105,102,77,95,101.99
5079,43,,Graduation,Married,1,1,10,9.7,0.6198,97,82,484,96.99
10339,60,,Master,Together,0,1,11,18.82,0.8871,207,83,372,207.02
4643,41,27803.0,Graduation,Married,1,0,9,19.56,0.4012,176,40,673,176.04
3117,59,,Graduation,Single,0,1,15,30.0,1.7647,450,95,255,450.0
6497,54,51651.0,Graduation,Married,0,1,17,25.47,0.85,433,32,600,432.99
5396,26,68487.0,Graduation,Married,0,0,30,45.53,1.6886,1366,48,533,1365.94
5250,71,,Master,Widow,0,0,22,71.09,2.716,1564,75,243,1563.95
1052,45,56796.0,Graduation,Married,0,1,27,37.07,1.6232,1001,24,499,1000.86
2802,22,87000.0,2n Cycle,Married,0,0,18,53.39,0.9609,961,61,562,961.07
6343,55,79823.0,Graduation,Married,0,1,23,66.0,7.5824,1518,6,91,1518.0
6507,34,30828.0,Graduation,Single,1,0,8,7.0,0.8922,56,16,269,56.0
7901,43,34109.0,Master,Married,0,1,4,5.5,0.5085,22,39,236,22.0
4865,40,53367.0,Master,Divorced,1,1,21,19.05,2.0792,400,2,303,400.05
2686,45,22390.0,Basic,Together,0,0,4,6.5,0.4762,26,49,252,26.0
3107,38,71322.0,Graduation,Together,0,1,13,26.92,6.6102,350,31,59,349.96
7734,21,79244.0,Graduation,Absurd,0,0,22,55.27,1.1828,1216,58,558,1215.94
1146,65,49912.0,Master,Together,0,1,26,33.62,1.18,874,5,661,874.1
11031,64,48699.0,PhD,Married,1,1,5,8.0,0.3704,40,90,405,40.0
7428,39,80144.0,Graduation,Together,0,0,19,71.95,2.0879,1367,47,273,1367.04
975,58,54252.0,Graduation,Single,1,1,15,17.6,1.1307,264,25,398,264.01
1103,38,81929.0,Master,Married,1,0,20,102.65,0.939,2053,60,639,2053.07
3422,39,76068.0,Graduation,Married,0,1,10,137.6,0.519,1376,67,578,1375.92
1055,38,53204.0,Master,Married,1,1,5,9.0,1.4706,45,40,102,45.0
6544,65,67911.0,PhD,Together,0,1,27,36.15,20.7692,976,63,39,976.05
1241,30,14796.0,2n Cycle,Married,1,0,6,8.5,0.2765,51,1,651,51.0
2909,40,78128.0,PhD,Married,0,1,20,63.2,4.5802,1264,89,131,1264.01
5802,42,14188.0,Basic,Married,0,0,7,10.71,0.4312,75,40,487,74.97
1407,28,20425.0,Basic,Married,1,0,7,8.14,0.3448,57,5,609,56.98
6183,52,58646.0,Master,Married,0,1,8,17.5,0.6234,140,3,385,140.01
340,44,72967.0,Graduation,Divorced,0,1,19,26.16,1.0142,497,1,562,497.02
5991,65,48150.0,Master,Married,0,1,13,20.46,1.0078,266,24,387,265.99
3104,53,82332.0,Graduation,Single,0,0,21,95.52,0.9677,2006,89,651,2005.83
9729,59,58275.0,Graduation,Widow,1,1,23,26.74,1.7557,615,48,393,615.01
1008,33,44953.0,PhD,Together,0,0,24,42.54,1.295,1021,31,556,1020.99
11091,61,34587.0,Graduation,Together,1,1,6,3.67,4.0,22,68,45,22.02
3969,40,43018.0,Master,Together,0,1,7,19.0,0.8714,133,46,241,133.0
1916,60,45736.0,Master,Married,0,1,19,23.0,1.6716,437,92,341,437.01
9907,45,66476.0,Master,Together,0,1,26,38.96,3.75,1013,80,208,1012.96
87,33,27733.0,2n Cycle,Married,1,0,7,8.14,0.6818,57,16,308,56.98
8659,62,69805.0,PhD,Together,0,1,27,38.44,5.0625,1038,50,160,1037.88
6262,52,72217.0,Master,Single,0,0,22,71.5,1.4798,1573,93,446,1572.98
6147,43,25818.0,Graduation,Divorced,1,0,4,7.0,0.1935,28,51,620,27.99
8832,38,37509.0,Master,Together,1,0,9,13.67,0.4116,123,24,656,123.03
10067,38,25176.0,2n Cycle,Together,1,1,4,3.25,0.3704,13,79,324,13.0
7532,34,43586.0,Graduation,Married,0,1,10,13.2,0.4484,132,26,669,131.99
4915,58,53230.0,2n Cycle,Married,0,1,23,31.83,0.9914,732,86,696,732.11
2115,57,50116.0,Graduation,Together,1,1,7,9.43,21.0,66,68,10,66.01
2088,42,84906.0,Graduation,Together,0,0,24,67.96,2.6766,1631,98,269,1631.05
2493,48,61286.0,Graduation,Married,0,1,18,33.78,1.6265,608,34,332,608.04
6292,28,82333.0,PhD,Married,0,0,18,101.22,1.1816,1822,60,457,1821.93
1631,49,65220.0,PhD,Together,0,0,23,55.74,1.0376,1282,3,665,1282.03
10104,40,33590.0,Graduation,Together,2,1,4,2.0,0.5021,8,65,239,8.0
3006,38,30992.0,Graduation,Divorced,1,0,5,8.6,0.3456,43,83,434,43.0
3919,38,72309.0,Master,Single,0,0,20,96.55,1.2605,1931,64,476,1930.99
11181,65,156924.0,PhD,Married,0,0,0,,0.0,8,85,305,0.0
642,34,16005.0,Basic,Married,1,0,8,12.88,0.3504,103,69,685,103.05
4369,57,65487.0,Master,Absurd,0,0,17,68.76,2.9825,1169,48,171,1168.94
10127,49,58692.0,Graduation,Married,0,1,15,26.33,5.2941,395,21,85,394.95
271,45,40590.0,Graduation,Widow,1,1,15,17.2,1.6605,258,30,271,258.0
4973,44,20587.0,Graduation,Single,1,0,5,5.0,3.0,25,39,50,25.0
2948,60,62637.0,Master,Divorced,0,1,10,18.5,2.4793,185,76,121,185.0
2715,48,29435.0,Master,Divorced,1,1,11,16.36,0.4762,180,11,693,179.96
10432,40,19346.0,Graduation,Divorced,1,0,5,4.4,0.9934,22,26,151,22.0
9216,43,35788.0,Graduation,Married,1,1,7,6.29,1.3291,44,34,158,44.03
7124,46,36997.0,Graduation,Divorced,1,1,12,7.83,0.7004,94,72,514,93.96
9727,57,23539.0,Graduation,Married,0,0,7,11.57,1.7213,81,13,122,80.99
5136,41,65333.0,Graduation,Single,0,1,28,28.5,5.122,798,58,164,798.01
9790,57,78499.0,Graduation,Single,0,0,19,70.21,2.6027,1334,12,219,1333.97
1818,43,29732.0,PhD,Together,1,0,5,7.6,1.5464,38,23,97,38.0
1100,54,41275.0,Master,Together,1,2,11,5.55,3.3673,61,33,98,61.05
7873,41,63516.0,PhD,Together,1,1,16,18.75,1.337,300,30,359,299.99
10609,52,42769.0,PhD,Married,0,1,8,11.0,0.9195,88,15,261,88.0
6950,56,49572.0,Master,Married,1,1,7,7.71,1.066,54,25,197,53.97
7233,42,69209.0,Graduation,Married,0,0,16,111.38,0.7373,1782,4,651,1782.01
9481,38,17148.0,Graduation,Married,1,0,11,6.18,2.1569,68,80,153,67.98
7699,45,40590.0,Graduation,Widow,1,1,15,17.2,1.6605,258,30,271,258.0
2711,38,30560.0,Master,Together,1,0,5,6.2,0.4076,31,6,368,31.0
8933,31,32146.0,2n Cycle,Married,1,0,8,8.25,4.898,66,16,49,66.0
8726,50,41713.0,2n Cycle,Divorced,1,1,13,13.38,6.2903,174,57,62,173.94
1515,39,34176.0,Master,Together,0,1,5,5.6,0.9434,28,9,159,28.0
5186,59,58482.0,PhD,Married,0,1,22,33.23,6.0,731,59,110,731.06
10157,49,59686.0,Graduation,Single,0,1,12,22.83,2.3077,274,78,156,273.96
5667,50,60896.0,PhD,Married,0,1,26,65.42,1.244,1701,90,627,1700.89
902,34,62994.0,Graduation,Together,1,0,13,24.0,3.3051,312,74,118,312.0
977,57,47320.0,Graduation,Together,0,1,20,20.7,1.8018,414,10,333,414.0
7313,65,74859.0,2n Cycle,Widow,0,0,23,68.04,1.7602,1565,63,392,1564.92
7600,22,15253.0,Basic,Single,1,0,6,4.83,0.7347,29,13,245,28.98
9706,40,31560.0,PhD,Single,1,0,8,11.75,0.6469,94,98,371,94.0
2429,60,72071.0,Graduation,Divorced,0,1,20,66.9,1.1976,1338,4,501,1337.99
3520,24,91172.0,Master,Single,0,0,14,78.0,0.913,1092,94,460,1091.95
10394,30,90000.0,Graduation,Married,0,0,18,82.17,2.8571,1479,91,189,1479.04
4548,33,41967.0,Graduation,Single,1,1,5,10.8,0.6849,54,66,219,54.0
9362,49,69263.0,Graduation,Single,0,1,18,31.56,4.6154,568,14,117,568.08
3968,44,65706.0,2n Cycle,Divorced,0,0,27,44.41,2.2071,1199,77,367,1199.08
4084,39,60934.0,Graduation,Together,0,1,23,37.96,4.2073,873,41,164,873.08
6721,63,71965.0,Graduation,Married,0,1,17,71.35,1.5179,1213,21,336,1212.98
2829,59,65210.0,Graduation,Married,0,1,22,33.23,5.8929,731,25,112,731.07
1772,39,79174.0,PhD,Married,0,0,19,107.53,1.0654,2043,2,535,2043.03
1544,47,81380.0,Master,Divorced,0,0,17,111.35,0.9189,1893,51,555,1892.91
492,41,48432.0,PhD,YOLO,0,1,19,22.32,0.9194,424,3,620,424.1
4377,43,52914.0,Graduation,Married,0,1,15,38.33,0.8349,575,32,539,574.96
4541,59,38946.0,Graduation,Together,0,1,12,21.42,1.4458,257,84,249,257.04
1321,40,26067.0,Graduation,Married,1,0,9,6.22,1.1345,56,49,238,55.98
8858,42,44325.0,PhD,Married,0,1,21,25.81,1.3125,542,69,480,542.01
3266,50,42523.0,Graduation,Married,0,0,7,17.86,3.0882,125,96,68,125.02
11187,36,26487.0,Basic,Single,1,0,9,7.67,0.665,69,23,406,69.03
8207,57,53233.0,2n Cycle,Married,0,1,5,8.0,1.4423,40,18,104,40.0
9723,54,67716.0,Graduation,Married,0,1,28,36.29,1.5672,1016,8,536,1016.14
2666,42,76234.0,Master,Married,0,1,23,39.43,4.7917,907,21,144,906.9
5721,58,84117.0,PhD,Married,0,0,24,65.25,14.4,1566,60,50,1566.0
10652,57,65487.0,Master,Together,0,0,17,68.76,2.9825,1169,48,171,1168.94
1646,42,25224.0,Basic,Married,1,0,7,6.57,1.9811,46,36,106,45.99
4418,31,89616.0,Master,Single,0,0,25,65.76,1.5306,1644,36,490,1643.99
2656,43,40851.0,Graduation,Divorced,1,1,5,11.8,0.3036,59,63,494,58.99
7990,67,27469.0,Graduation,Married,0,0,4,4.25,0.1722,17,2,697,17.0
8722,57,82347.0,2n Cycle,Married,0,0,25,74.12,1.2479,1853,38,601,1852.97
7118,57,73803.0,Graduation,Married,0,1,22,69.45,0.9456,1528,61,698,1527.97
2980,62,8820.0,Master,Single,1,1,10,3.5,0.6452,35,52,465,35.0
1839,40,43322.0,Graduation,Single,0,0,8,17.62,3.4286,141,25,70,140.96
10722,41,55593.0,Graduation,Together,0,1,17,32.12,1.6294,546,63,313,546.04
2632,60,50501.0,Graduation,Married,1,1,20,25.0,1.5915,500,10,377,500.0
9014,39,37085.0,Graduation,Married,1,1,10,6.1,75.0,61,65,4,61.0
7620,24,16185.0,Basic,Single,1,0,8,13.25,0.7295,106,71,329,106.0
10968,45,57731.0,Graduation,Single,0,1,26,27.08,1.3356,704,0,584,704.07
11133,41,48432.0,PhD,YOLO,0,1,19,22.32,0.9194,424,3,620,424.1
2736,36,73807.0,Graduation,Married,0,1,23,36.91,1.2684,849,88,544,848.94
1876,24,18929.0,Graduation,Married,0,0,6,14.17,0.3607,85,15,499,85.01
5959,46,35893.0,Graduation,Single,1,1,15,13.27,0.7223,199,80,623,199.05
1092,34,61014.0,Graduation,Married,0,1,20,57.35,0.8721,1147,17,688,1147.01
4333,60,32144.0,Graduation,Together,1,1,10,5.4,3.0303,54,76,99,54.0
3850,51,14918.0,Basic,Together,0,1,5,8.6,0.2632,43,52,570,43.01
6168,51,45146.0,Graduation,Divorced,1,1,6,8.83,0.5143,53,28,350,52.98
607,59,41769.0,2n Cycle,Divorced,0,1,22,23.68,1.3147,521,31,502,520.94
10469,33,88325.0,Graduation,Together,0,0,18,90.17,3.7241,1623,42,145,1623.04
6983,64,38054.0,Master,Divorced,1,1,7,6.43,3.5,45,24,60,45.01
3661,19,80617.0,2n Cycle,Single,0,0,19,75.53,0.9105,1435,42,626,1435.0
9303,38,5305.0,Graduation,Married,0,1,1,32.0,0.0896,32,12,335,32.02
692,60,36807.0,Graduation,Together,1,1,4,4.0,0.2154,16,88,557,16.0
736,31,28427.0,Graduation,Together,1,0,7,7.43,0.4506,52,67,466,52.0
9589,66,82032.0,PhD,Widow,0,0,17,72.59,5.9302,1234,54,86,1234.02
4838,36,22775.0,Graduation,Together,1,0,4,3.75,0.3191,15,40,376,15.0
9246,29,40101.0,Master,Together,1,0,17,24.41,0.8173,415,73,624,414.97
6261,35,58025.0,Graduation,Married,0,1,18,26.11,2.5,470,81,216,469.98
7366,32,75777.0,Master,Single,0,0,21,68.48,1.7452,1438,12,361,1438.12
10659,35,7500.0,2n Cycle,Together,1,0,11,4.82,0.7876,53,7,419,53.02
1448,51,33562.0,Master,Married,1,2,9,5.67,54.0,51,33,5,51.03
4286,44,57642.0,PhD,Single,0,1,22,30.86,3.8372,679,24,172,678.92
4749,46,58554.0,Graduation,Together,1,1,22,26.64,1.028,586,55,642,586.06
4478,35,63777.0,Graduation,Married,1,1,26,25.12,1.6847,653,87,463,653.13
4201,52,57967.0,Graduation,Single,0,1,19,24.63,1.1777,468,39,484,467.98
8720,36,,2n Cycle,Together,0,0,1,1679.0,0.0437,1679,53,687,1680.23
10084,42,24434.0,Graduation,Married,2,0,7,7.14,4.8837,50,9,43,49.98
7004,30,11012.0,Graduation,Single,1,0,9,9.33,0.5732,84,82,471,83.96
9817,44,44802.0,Master,Single,0,0,27,38.85,1.1947,1049,71,678,1048.96
8080,28,26816.0,Graduation,Single,0,0,4,5.5,0.176,22,50,682,22.01
9432,37,666666.0,Graduation,Together,1,0,11,5.64,0.8397,62,23,393,62.04
8372,40,34421.0,Graduation,Married,1,0,4,7.5,0.3297,30,81,364,30.0
10870,47,61223.0,Graduation,Married,0,1,18,74.5,1.4136,1341,46,382,1340.99
4001,68,64014.0,PhD,Together,2,1,22,20.18,33.0,444,56,20,443.96
7270,33,56981.0,Graduation,Divorced,0,0,19,65.32,3.6538,1241,91,156,1241.06
8235,58,69245.0,Master,Together,0,1,23,36.65,4.3949,843,8,157,842.95
9405,60,52869.0,PhD,Married,1,1,11,15.64,0.5297,172,40,623,172.04
